,datetime_x,Unnamed: 0_x,Unnamed: 0.1,A1,A2,A3,A4,A5,A6,Unnamed: 0_y,date_clean,tag,tag_num,unit,Y1A,Y2A,Y3A,datetime_y,dt_round
241,2019-06-05 03:30:00.000,5493.0,5493.0,233.77081646,233.77287194333334,233.48900179333336,232.24092606,230.42430642666667,228.00870117333332,241,2019-06-05 03:29:59.975,NE280PV,1701,Total [1/m²],23376.695,4929.242,3381.092,2019-06-05 03:29:59.975,2019-06-05 03:30:00.000
242,2019-06-05 07:30:00.000,5517.0,5517.0,232.70047512333335,232.90851671666667,232.56646619333333,231.48894308333334,229.66103286333336,227.39411868666664,242,2019-06-05 07:30:00.000,NE280PV,1701,Total [1/m²],12163.363,2821.494,2228.513,2019-06-05 07:30:00.000,2019-06-05 07:30:00.000
243,2019-06-05 11:30:00.000,5541.0,5541.0,232.76791928333333,233.02340672,232.68853126666667,231.66647042666668,229.84855641666664,227.52626737333333,243,2019-06-05 11:30:00.030,NE280PV,1701,Total [1/m²],8721.555,1919.29,1537.179,2019-06-05 11:30:00.030,2019-06-05 11:30:00.000
244,2019-06-05 15:30:00.000,5565.0,5565.0,232.60947690333333,233.03262429999998,232.6031824,231.67209837666667,229.89265276666666,227.57909077666667,244,2019-06-05 15:30:00.060,NE280PV,1701,Total [1/m²],12445.112,2674.277,2090.999,2019-06-05 15:30:00.060,2019-06-05 15:30:00.000
245,2019-06-05 19:30:00.000,5589.0,5589.0,233.70530559,233.96941933333332,233.60292779666668,232.61656071666667,230.83642178333335,228.58701722,245,2019-06-05 19:30:00.090,NE280PV,1701,Total [1/m²],4797.877,1064.256,914.932,2019-06-05 19:30:00.090,2019-06-05 19:30:00.000
246,2019-06-05 23:30:00.000,5613.0,5613.0,232.43614439666666,232.94799737000002,232.75802534000002,231.77183638999998,230.23967096333334,227.9514662,246,2019-06-05 23:30:00.120,NE280PV,1701,Total [1/m²],2664.288,590.64,481.715,2019-06-05 23:30:00.120,2019-06-05 23:30:00.000
247,2019-06-06 03:30:00.000,5637.0,5637.0,232.58359385000003,232.93608324000002,232.89825591666667,231.74755386666666,230.25255986666664,227.99902072666666,247,2019-06-06 03:30:00.150,NE280PV,1701,Total [1/m²],4371.295,782.733,609.031,2019-06-06 03:30:00.150,2019-06-06 03:30:00.000
248,2019-06-06 07:30:00.000,5661.0,5661.0,232.58737085333334,232.95779764666668,232.92388086999998,231.83145615666663,230.30518279333333,228.17010469333331,248,2019-06-06 07:30:00.180,NE280PV,#399,Total [1/m²],3793.145,719.794,636.097,2019-06-06 07:30:00.180,2019-06-06 07:30:00.000
249,2019-06-06 07:30:00.000,5661.0,5661.0,232.58737085333334,232.95779764666668,232.92388086999998,231.83145615666663,230.30518279333333,228.17010469333331,249,2019-06-06 07:30:00.180,NE280PV,#399,Total [1/m²],4305.275,794.766,590.465,2019-06-06 07:30:00.180,2019-06-06 07:30:00.000
250,2019-06-06 11:30:00.000,5685.0,5685.0,232.55120187666668,232.95358052666666,232.90284975666668,231.83531614,230.34882711333333,228.05816256,250,2019-06-06 11:30:00.000,NE280PV,1701,Total [1/m²],1895.789,316.618,282.135,2019-06-06 11:30:00.000,2019-06-06 11:30:00.000
251,2019-06-06 15:30:00.000,5709.0,5709.0,233.61197929333335,233.99558132999996,233.68751290666668,232.80631300666664,231.10490519333334,228.88325432666667,251,2019-06-06 15:29:59.815,NE280PV,1701,Total [1/m²],3200.388,611.006,563.812,2019-06-06 15:29:59.815,2019-06-06 15:30:00.000
252,2019-06-06 19:30:00.000,5733.0,5733.0,233.62461793,233.9369754566667,233.6376593233333,232.76067064333333,231.08481434666666,228.78229556333335,252,2019-06-06 19:29:59.635,NE282PV,1701,Total [1/m²],1543.675,270.219,253.078,2019-06-06 19:29:59.635,2019-06-06 19:30:00.000
253,2019-06-06 23:30:00.000,5757.0,5757.0,233.68550939,234.05039322666667,233.78166761999998,232.69679869,231.08655868999998,228.87989195333338,253,2019-06-06 23:30:00.000,NE282PV,1701,Total [1/m²],4224.185,658.874,512.849,2019-06-06 23:30:00.000,2019-06-06 23:30:00.000
254,2019-06-07 03:30:00.000,5781.0,5781.0,233.78906406666667,233.93760858333334,233.88547355333333,232.85261324,231.27615271000002,229.03190471000002,254,2019-06-07 03:30:00.360,NE280PV,1701,Total [1/m²],4755.675,774.371,617.698,2019-06-07 03:30:00.360,2019-06-07 03:30:00.000
255,2019-06-07 07:30:00.000,5805.0,5805.0,233.74541384333335,233.97053197333335,233.82140763666666,232.72862569666665,231.25413818,228.93666303,255,2019-06-07 07:30:00.725,NE280PV,1701,Total [1/m²],2086.737,393.852,400.613,2019-06-07 07:30:00.725,2019-06-07 07:30:00.000
256,2019-06-07 11:30:00.000,5829.0,5829.0,233.60721215,233.94589015333335,233.84874266,232.82846379,231.2477335033333,229.01653137333335,256,2019-06-07 11:30:01.090,NE280PV,1701,Total [1/m²],5133.062,851.405,685.558,2019-06-07 11:30:01.090,2019-06-07 11:30:00.000
257,2019-06-07 15:30:00.000,5853.0,5853.0,233.96736941666666,234.22381038333333,233.86542724333333,233.0184262833333,231.29354349333335,229.06341065666666,257,2019-06-07 15:30:01.455,NE280PV,1701,Total [1/m²],2200.434,359.342,331.175,2019-06-07 15:30:01.455,2019-06-07 15:30:00.000
258,2019-06-07 19:30:00.000,5877.0,5877.0,234.76996848333337,235.02711082666667,234.55843326666664,233.70666792,232.02935449999998,229.80783345,258,2019-06-07 19:30:01.820,NE280PV,1701,Total [1/m²],1082.057,206.602,242.274,2019-06-07 19:30:01.820,2019-06-07 19:30:00.000
259,2019-06-07 23:30:00.000,5901.0,5901.0,234.72029780666665,234.94933346666667,234.65268026333334,233.62424271666669,232.07547169666668,229.79986353,259,2019-06-07 23:30:02.175,NE282PV,1701,Total [1/m²],3699.971,723.623,723.623,2019-06-07 23:30:02.175,2019-06-07 23:30:00.000
260,2019-06-08 07:30:00.000,5949.0,5949.0,234.73002480333335,234.92106290333334,234.85538052333334,233.72431820333335,232.13317086333333,229.80866254666668,260,2019-06-08 07:30:00.000,NE280PV,1701,Total [1/m²],3100.034,552.592,508.626,2019-06-08 07:30:00.000,2019-06-08 07:30:00.000
261,2019-06-08 11:30:00.000,5973.0,5973.0,235.7957049,235.98855108666666,235.49156188333336,234.62474031333332,232.72700195333334,230.48569343999998,261,2019-06-08 11:30:00.000,NE280PV,1701,Total [1/m²],5338.081,759.234,706.299,2019-06-08 11:30:00.000,2019-06-08 11:30:00.000
262,2019-06-08 15:30:00.000,5997.0,5997.0,235.70257682666667,236.00296560666666,235.53548319333333,234.66806996,232.8176090866667,230.58061677,262,2019-06-08 15:29:59.990,NE280PV,1701,Total [1/m²],1471.121,278.579,338.446,2019-06-08 15:29:59.990,2019-06-08 15:30:00.000
263,2019-06-08 19:30:00.000,6021.0,6021.0,235.71293479666667,235.88392488333332,235.54202208666666,234.43680767,232.7316833,230.52610390666666,263,2019-06-08 19:30:00.000,NE280PV,1701,Total [1/m²],5749.802,959.607,846.404,2019-06-08 19:30:00.000,2019-06-08 19:30:00.000
264,2019-06-08 23:30:00.000,6045.0,6045.0,235.73939611,235.95812317333332,235.57320242666665,234.58566574,232.84034605333332,230.56449543666668,264,2019-06-08 23:30:00.000,NE280PV,1701,Total [1/m²],7768.285,1350.59,1174.691,2019-06-08 23:30:00.000,2019-06-08 23:30:00.000
265,2019-06-09 03:30:00.000,6069.0,6069.0,235.81856437000002,235.95210442666666,235.63756073000002,234.5593132966667,232.86683343,230.57418657333332,265,2019-06-09 03:29:59.990,NE280PV,1701,Total [1/m²],4842.456,883.181,742.645,2019-06-09 03:29:59.990,2019-06-09 03:30:00.000
266,2019-06-09 07:30:00.000,6093.0,6093.0,235.84666345000002,235.93652861666666,235.71057713666667,234.48338405666667,232.86440130333335,230.63025712666663,266,2019-06-09 07:29:59.985,NE282PV,1701,Total [1/m²],5495.328,848.556,721.779,2019-06-09 07:29:59.985,2019-06-09 07:30:00.000
267,2019-06-09 11:30:00.000,6117.0,6117.0,235.78431351999998,235.9385846766667,235.54091875666666,234.53125879333334,232.76700812666664,230.49453186666665,267,2019-06-09 11:29:59.980,NE280PV,1701,Total [1/m²],5341.072,831.562,672.116,2019-06-09 11:29:59.980,2019-06-09 11:30:00.000
268,2019-06-09 15:30:00.000,6141.0,6141.0,235.75048032666666,235.94147476,235.44664823000002,234.55645481,232.70183358666668,230.49491301,268,2019-06-09 15:29:59.975,NE282PV,1701,Total [1/m²],7280.419,1315.499,1166.293,2019-06-09 15:29:59.975,2019-06-09 15:30:00.000
269,2019-06-09 19:30:00.000,6165.0,6165.0,235.75921996666668,235.9870642233333,235.51631136666666,234.63432097999998,232.76770981,230.5401129633333,269,2019-06-09 19:29:59.970,NE282PV,1701,Total [1/m²],4647.014,738.924,707.452,2019-06-09 19:29:59.970,2019-06-09 19:30:00.000
270,2019-06-09 23:30:00.000,6189.0,6189.0,235.74721158666662,235.98598226,235.62621907666664,234.65088183666668,232.9460849633333,230.70193376333336,270,2019-06-09 23:29:59.960,NE282PV,1701,Total [1/m²],6088.323,993.524,953.408,2019-06-09 23:29:59.960,2019-06-09 23:30:00.000
271,2019-06-10 03:30:00.000,6213.0,6213.0,235.72213341333335,235.96936767666668,235.78686149,234.62720719,233.09109009666668,230.76683668666666,271,2019-06-10 03:29:59.955,NE280PV,1701,Total [1/m²],4808.121,855.572,734.393,2019-06-10 03:29:59.955,2019-06-10 03:30:00.000
272,2019-06-10 07:30:00.000,6237.0,6237.0,235.82693914,235.91637970666667,235.73728302333333,234.51918568,232.82496775666667,230.68376320999997,272,2019-06-10 07:29:59.950,NE280PV,1701,Total [1/m²],5829.2,866.922,718.722,2019-06-10 07:29:59.950,2019-06-10 07:30:00.000
273,2019-06-10 11:30:00.000,6261.0,6261.0,235.76259565,236.00307014333336,235.79527905,234.59152946666666,232.88924582333334,230.71970693333333,273,2019-06-10 11:29:59.945,NE280PV,1701,Total [1/m²],3893.618,560.661,481.896,2019-06-10 11:29:59.945,2019-06-10 11:30:00.000
274,2019-06-10 15:30:00.000,6285.0,6285.0,237.77266232666662,237.91537882,237.36250225666666,236.49602179333337,234.59490895,232.36717726000003,274,2019-06-10 15:29:59.940,NE280PV,1701,Total [1/m²],4484.55,567.753,495.477,2019-06-10 15:29:59.940,2019-06-10 15:30:00.000
275,2019-06-10 19:30:00.000,6309.0,6309.0,236.77301332333332,236.97084730000003,236.56808187,235.57064094666666,233.83739603,231.55393734000003,275,2019-06-10 19:29:59.935,NE280PV,1701,Total [1/m²],4000.906,599.145,445.695,2019-06-10 19:29:59.935,2019-06-10 19:30:00.000
276,2019-06-10 23:30:00.000,6333.0,6333.0,236.74561255,236.9502812466667,236.65600612666665,235.51363443,233.95302037333332,231.65679982000003,276,2019-06-10 23:30:00.000,NE280PV,1701,Total [1/m²],3384.747,463.258,434.522,2019-06-10 23:30:00.000,2019-06-10 23:30:00.000
277,2019-06-11 03:30:00.000,6357.0,6357.0,236.73788061666667,236.90822765,236.70832782666665,235.45915336,233.82277222333335,231.51747963333332,277,2019-06-11 03:30:00.000,NE280PV,1701,Total [1/m²],3388.169,475.146,443.068,2019-06-11 03:30:00.000,2019-06-11 03:30:00.000
278,2019-06-11 07:30:00.000,6381.0,6381.0,236.85110519666668,236.96602690999998,236.70995099,235.59267220333334,233.89166005999996,231.72310327333332,278,2019-06-11 07:30:00.005,NE280PV,1701,Total [1/m²],3564.224,532.46,430.315,2019-06-11 07:30:00.005,2019-06-11 07:30:00.000
279,2019-06-11 11:30:00.000,6405.0,6405.0,236.85775217,236.9965854333333,236.54959634000002,235.62871808333333,233.80720842666665,231.57108829666666,279,2019-06-11 11:30:00.010,NE280PV,1701,Total [1/m²],2796.966,361.328,319.288,2019-06-11 11:30:00.010,2019-06-11 11:30:00.000
280,2019-06-11 15:30:00.000,6429.0,6429.0,236.73999787333332,236.97845166666664,236.58520904,235.65979321666669,233.94030911666664,231.74006727666665,280,2019-06-11 15:30:00.015,NE280PV,1701,Total [1/m²],2913.825,464.001,473.129,2019-06-11 15:30:00.015,2019-06-11 15:30:00.000
281,2019-06-11 19:30:00.000,6453.0,6453.0,236.73953185333332,236.97329208333335,236.551303,235.56656602333337,233.90338503666666,231.62853880333333,281,2019-06-11 19:30:00.020,NE280PV,1701,Total [1/m²],3760.926,512.022,424.073,2019-06-11 19:30:00.020,2019-06-11 19:30:00.000
282,2019-06-11 23:30:00.000,6477.0,6477.0,235.67749673333333,236.01123397333333,235.77345872,234.70860578666668,233.12007350666667,230.82807844333334,282,2019-06-11 23:30:00.025,NE280PV,1701,Total [1/m²],3073.31,389.659,305.176,2019-06-11 23:30:00.025,2019-06-11 23:30:00.000
283,2019-06-12 03:30:00.000,6501.0,6501.0,207.9939996666667,208.7607040833333,209.26050116,208.47101277333334,208.28541895,206.55303201333334,283,2019-06-12 03:30:00.030,NE280PV,1701,Total [1/m²],9540.335,1076.07,1123.148,2019-06-12 03:30:00.030,2019-06-12 03:30:00.000
284,2019-06-12 07:30:00.000,6525.0,6525.0,233.74313959333332,234.39620845666664,234.46657374333333,233.35661413,231.88513584666666,229.87009783666667,284,2019-06-12 07:30:00.035,NE280PV,1701,Total [1/m²],2446.247,465.048,451.603,2019-06-12 07:30:00.035,2019-06-12 07:30:00.000
285,2019-06-12 11:30:00.000,6549.0,6549.0,236.09066233666667,236.50428911999998,236.23288567999998,235.33286092666665,233.98220945000003,231.64044077999998,285,2019-06-12 11:30:00.040,NE280PV,1701,Total [1/m²],593.805,79.131,80.418,2019-06-12 11:30:00.040,2019-06-12 11:30:00.000
286,2019-06-12 15:30:00.000,6573.0,6573.0,236.71188279,236.98883371,236.5095583,235.66091331333334,233.79400341333334,231.92788191,286,2019-06-12 15:30:00.045,NE280PV,1701,Total [1/m²],1690.741,178.032,143.773,2019-06-12 15:30:00.045,2019-06-12 15:30:00.000
287,2019-06-12 23:30:00.000,6621.0,6621.0,235.77630952666664,236.00440324666667,235.80626025,234.6799015,233.15855896666665,231.13800121,287,2019-06-12 23:30:00.000,NE280PV,1701,Total [1/m²],4618.154,687.939,621.559,2019-06-12 23:30:00.000,2019-06-12 23:30:00.000
288,2019-06-13 03:30:00.000,,,,,,,,,288,2019-06-13 03:30:00.000,NE280PV,1701,Total [1/m²],4265.414,773.622,745.136,2019-06-13 03:30:00.000,2019-06-13 03:30:00.000
289,2019-06-13 07:30:00.000,,,,,,,,,289,2019-06-13 07:30:00.000,NE280PV,1701,Total [1/m²],5986.751,963.65,768.189,2019-06-13 07:30:00.000,2019-06-13 07:30:00.000
290,2019-06-13 11:30:00.000,,,,,,,,,290,2019-06-13 11:30:00.000,NE280PV,1701,Total [1/m²],3303.328,559.698,549.902,2019-06-13 11:30:00.000,2019-06-13 11:30:00.000
291,2019-06-13 15:30:00.000,,,,,,,,,291,2019-06-13 15:30:00.000,NE282PV,1701,Total [1/m²],4674.059,803.399,653.441,2019-06-13 15:30:00.000,2019-06-13 15:30:00.000
292,2019-06-13 19:30:00.000,,,,,,,,,292,2019-06-13 19:30:00.000,NE280PV,1701,Total [1/m²],5630.94,1020.387,935.747,2019-06-13 19:30:00.000,2019-06-13 19:30:00.000
293,2019-06-13 23:30:00.000,,,,,,,,,293,2019-06-13 23:30:00.000,NE280PV,1701,Total [1/m²],14405.404,2571.747,2155.196,2019-06-13 23:30:00.000,2019-06-13 23:30:00.000
294,2019-07-11 03:30:00.000,6645.0,6645.0,233.19406421,233.95352971,233.8980273,233.21918756333335,231.90446841666667,229.95275152,294,2019-07-11 03:30:00.000,NE282PV,1701,Total [1/m²],12977.597,1369.852,963.444,2019-07-11 03:30:00.000,2019-07-11 03:30:00.000
295,2019-07-11 07:30:00.000,6669.0,6669.0,233.21862003,234.00780842000003,233.91590476000002,233.23605634333333,231.94874461666666,230.00593596666667,295,2019-07-11 07:30:00.005,NE282PV,1701,Total [1/m²],11944.152,1298.574,916.64,2019-07-11 07:30:00.005,2019-07-11 07:30:00.000
296,2019-07-11 11:30:00.000,6693.0,6693.0,232.98579067666665,233.79321462333334,233.80248454333335,233.13645900666666,231.75593473333333,229.79752057333334,296,2019-07-11 11:30:00.010,NE282PV,1701,Total [1/m²],10233.779,1088.941,765.284,2019-07-11 11:30:00.010,2019-07-11 11:30:00.000
297,2019-07-11 15:30:00.000,6717.0,6717.0,230.69065655,231.80309598666668,231.98913229000001,231.59879242333332,230.40642131333334,228.46465860333333,297,2019-07-11 15:30:00.015,NE280PV,1701,Total [1/m²],12574.968,1398.58,974.543,2019-07-11 15:30:00.015,2019-07-11 15:30:00.000
298,2019-07-11 19:30:00.000,6741.0,6741.0,229.59541872,230.77989097666668,230.93743812666665,230.72547976666667,229.66327204333334,227.7702677066667,298,2019-07-11 19:30:00.020,NE280PV,1701,Total [1/m²],12149.272,1427.602,1026.735,2019-07-11 19:30:00.020,2019-07-11 19:30:00.000
299,2019-07-11 23:30:00.000,6765.0,6765.0,229.70206283999997,230.81701807333334,230.97387186333333,230.6860174,229.49065884333334,227.69743632333333,299,2019-07-11 23:30:00.000,NE282PV,1701,Total [1/m²],12319.187,1398.104,954.261,2019-07-11 23:30:00.000,2019-07-11 23:30:00.000
300,2019-07-12 03:30:00.000,6789.0,6789.0,229.49253882999997,230.69195251666667,231.0233596633333,230.56951897666667,229.63215258666665,227.84398998666666,300,2019-07-12 03:30:00.000,NE282PV,1701,Total [1/m²],10626.598,1222.704,834.439,2019-07-12 03:30:00.000,2019-07-12 03:30:00.000
301,2019-07-12 07:30:00.000,6813.0,6813.0,230.13987228999997,231.27311877666668,231.80696871,231.10706016999998,230.27803565666667,228.23424663333333,301,2019-07-12 07:30:00.005,NE282PV,1701,Total [1/m²],8956.461,900.224,545.474,2019-07-12 07:30:00.005,2019-07-12 07:30:00.000
302,2019-07-12 11:30:00.000,6837.0,6837.0,230.33867374666667,231.48026811,231.61146433333332,231.21313372333336,229.87113059333333,228.01904733666666,302,2019-07-12 11:30:00.010,NE282PV,1701,Total [1/m²],7951.823,570.56,365.816,2019-07-12 11:30:00.010,2019-07-12 11:30:00.000
303,2019-07-12 15:30:00.000,6861.0,6861.0,231.92034285,232.97466175,232.82464888333334,232.54865404333336,231.09187218666668,229.31482720333335,303,2019-07-12 15:30:00.015,NE280PV,1701,Total [1/m²],6954.363,567.865,325.059,2019-07-12 15:30:00.015,2019-07-12 15:30:00.000
304,2019-07-12 19:30:00.000,6885.0,6885.0,231.82055079333335,232.94563261666667,232.93175468666666,232.55645528333332,231.35510597333334,229.4039819,304,2019-07-12 19:30:00.020,NE280PV,1701,Total [1/m²],7754.516,568.732,351.417,2019-07-12 19:30:00.020,2019-07-12 19:30:00.000
305,2019-07-12 23:30:00.000,6909.0,6909.0,231.8611311666667,232.82211236333333,233.00326638,232.31513371333335,231.18836310999998,229.08630825666668,305,2019-07-12 23:30:00.000,NE282PV,1701,Total [1/m²],7636.796,576.461,390.983,2019-07-12 23:30:00.000,2019-07-12 23:30:00.000
306,2019-07-13 03:30:00.000,6933.0,6933.0,231.8440800633333,232.76282481,232.96304526999998,232.225669,231.03244183333334,228.96829291999998,306,2019-07-13 03:30:00.000,NE282PV,1701,Total [1/m²],7247.375,688.818,473.298,2019-07-13 03:30:00.000,2019-07-13 03:30:00.000
307,2019-07-13 07:30:00.000,6957.0,6957.0,231.70357021666666,232.65249514333334,232.87208736666665,232.20149903666666,230.97352802,229.11240933,307,2019-07-13 07:30:00.005,NE282PV,1701,Total [1/m²],8324.919,706.215,485.523,2019-07-13 07:30:00.005,2019-07-13 07:30:00.000
308,2019-07-13 11:30:00.000,6981.0,6981.0,230.88223315666667,231.6940174,231.98201366333333,231.19915114333332,230.22969875333334,228.25578062666668,308,2019-07-13 11:30:00.010,NE282PV,1701,Total [1/m²],9230.084,935.867,585.191,2019-07-13 11:30:00.010,2019-07-13 11:30:00.000
309,2019-07-13 15:30:00.000,7005.0,7005.0,232.34549608666666,233.00259477,232.85774895666665,232.16733236333334,230.71876923666665,228.72919017666666,309,2019-07-13 15:30:00.015,NE280PV,1701,Total [1/m²],11156.515,1348.848,856.854,2019-07-13 15:30:00.015,2019-07-13 15:30:00.000
310,2019-07-13 19:30:00.000,7029.0,7029.0,232.27054631666667,233.00267195,232.75376863666665,232.16285803666665,230.6573597933333,228.75955255,310,2019-07-13 19:30:00.020,NE280PV,1701,Total [1/m²],7865.884,854.312,544.43,2019-07-13 19:30:00.020,2019-07-13 19:30:00.000
311,2019-07-13 23:30:00.000,7053.0,7053.0,232.38982581666664,232.98066708,232.7558559,232.06196400666667,230.74132248,228.72072238666667,311,2019-07-13 23:30:00.000,NE280PV,1701,Total [1/m²],9407.431,1020.639,715.063,2019-07-13 23:30:00.000,2019-07-13 23:30:00.000
312,2019-07-14 03:30:00.000,7077.0,7077.0,232.45278318,233.01813255,232.82321248000002,232.07293792666667,230.64764365666665,228.61167349333334,312,2019-07-14 03:30:00.000,NE280PV,1701,Total [1/m²],10057.15,1245.801,825.132,2019-07-14 03:30:00.000,2019-07-14 03:30:00.000
313,2019-07-14 07:30:00.000,7101.0,7101.0,232.5788550133333,233.00271581333334,232.83299178333334,231.97379615,230.58227171,228.71494145666668,313,2019-07-14 07:30:00.005,NE282PV,1701,Total [1/m²],9733.805,1210.324,843.301,2019-07-14 07:30:00.005,2019-07-14 07:30:00.000
314,2019-07-14 11:30:00.000,7125.0,7125.0,232.71035353333332,233.15338930666667,232.80246893000003,232.16753882333333,230.66432134666664,228.60041514666668,314,2019-07-14 11:30:00.010,NE282PV,1701,Total [1/m²],9603.31,1084.018,774.036,2019-07-14 11:30:00.010,2019-07-14 11:30:00.000
315,2019-07-14 15:30:00.000,7149.0,7149.0,232.45545286333333,232.95476512333332,232.58881553666666,231.92832274666668,230.20851687,228.17663223333332,315,2019-07-14 15:30:00.015,NE282PV,1701,Total [1/m²],7619.527,880.774,653.31,2019-07-14 15:30:00.015,2019-07-14 15:30:00.000
316,2019-07-14 19:30:00.000,7173.0,7173.0,232.56668492666668,232.99563114,232.58925745333332,231.93966268666668,230.45030601333335,228.48075879333337,316,2019-07-14 19:30:00.020,NE282PV,1701,Total [1/m²],7553.01,844.035,574.184,2019-07-14 19:30:00.020,2019-07-14 19:30:00.000
317,2019-07-14 23:30:00.000,7197.0,7197.0,232.61493621666668,233.0393227766667,232.66998526333336,231.95323263,230.40160781999998,228.27958349999997,317,2019-07-14 23:30:00.025,NE282PV,1701,Total [1/m²],7266.459,692.249,497.419,2019-07-14 23:30:00.025,2019-07-14 23:30:00.000
318,2019-07-15 03:30:00.000,7221.0,7221.0,232.66070481999998,232.98718976,232.81218663666667,231.84101845666666,230.31840277333333,228.35466496333333,318,2019-07-15 03:30:00.030,NE282PV,1701,Total [1/m²],9118.004,1224.326,834.213,2019-07-15 03:30:00.030,2019-07-15 03:30:00.000
319,2019-07-15 07:30:00.000,7245.0,7245.0,232.75198537000003,233.07165504333332,232.86378172,231.90790641333334,230.52722059333334,228.42169033000002,319,2019-07-15 07:30:00.000,NE280PV,1701,Total [1/m²],8390.897,1052.781,715.786,2019-07-15 07:30:00.000,2019-07-15 07:30:00.000
320,2019-07-15 11:30:00.000,7269.0,7269.0,233.25178351333332,233.48352936,233.03713990333333,232.26021325333332,230.61614826666664,228.63314937666667,320,2019-07-15 11:30:00.000,NE280PV,1701,Total [1/m²],6893.18,737.077,517.247,2019-07-15 11:30:00.000,2019-07-15 11:30:00.000
321,2019-07-15 15:30:00.000,7293.0,7293.0,233.92258719666665,234.01486255999998,233.67497344666666,232.73591239333334,231.02407748,229.09260070000002,321,2019-07-15 15:30:00.000,NE280PV,1701,Total [1/m²],8961.698,987.472,700.635,2019-07-15 15:30:00.000,2019-07-15 15:30:00.000
322,2019-07-15 19:30:00.000,7317.0,7317.0,233.71066373666667,233.90431448333334,233.46611615666666,232.53925805666668,231.03103982666664,229.00873844333333,322,2019-07-15 19:30:00.000,NE280PV,1701,Total [1/m²],5659.764,621.719,406.93,2019-07-15 19:30:00.000,2019-07-15 19:30:00.000
323,2019-07-15 23:30:00.000,7341.0,7341.0,233.64829172,233.81227524666667,233.40718993666667,232.43665537,230.87098919000002,228.7663054566667,323,2019-07-15 23:30:00.000,NE280PV,1701,Total [1/m²],7745.775,955.183,631.041,2019-07-15 23:30:00.000,2019-07-15 23:30:00.000
324,2019-07-16 03:30:00.000,7365.0,7365.0,233.08134492,233.29739206333332,233.02940570666667,232.04426861000002,230.51812987999998,228.55653119333337,324,2019-07-16 03:30:00.000,NE280PV,1701,Total [1/m²],9220.826,1448.463,992.671,2019-07-16 03:30:00.000,2019-07-16 03:30:00.000
325,2019-07-16 07:30:00.000,7389.0,7389.0,233.79580629,233.98596668000002,233.64760232000003,232.65278121666665,231.01675473,228.95993763,325,2019-07-16 07:30:00.000,NE280PV,1701,Total [1/m²],8693.381,1176.157,861.574,2019-07-16 07:30:00.000,2019-07-16 07:30:00.000
326,2019-07-16 11:30:00.000,7413.0,7413.0,233.82108807999998,234.03245838333336,233.57939101666668,232.70411258333334,231.04791333333333,229.0900938466667,326,2019-07-16 11:30:00.000,NE280PV,1701,Total [1/m²],8472.751,1129.41,828.989,2019-07-16 11:30:00.000,2019-07-16 11:30:00.000
327,2019-07-16 15:30:00.000,7437.0,7437.0,233.7112616966667,233.98395361333334,233.46145026,232.72005562666666,230.9553219566667,228.98242577333335,327,2019-07-16 15:29:59.990,NE280PV,1701,Total [1/m²],7564.739,1035.292,708.82,2019-07-16 15:29:59.990,2019-07-16 15:30:00.000
328,2019-07-16 19:30:00.000,7461.0,7461.0,233.69109952666668,233.97774356333335,233.42056907999998,232.7095011166667,230.97241996333332,228.99084546333333,328,2019-07-16 19:29:59.985,NE280PV,1701,Total [1/m²],8277.695,1118.09,861.208,2019-07-16 19:29:59.985,2019-07-16 19:30:00.000
329,2019-07-16 23:30:00.000,7485.0,7485.0,233.78030203666665,233.99028670666667,233.59661772666666,232.67167623,231.05585735333332,228.95251441333335,329,2019-07-16 23:30:00.000,NE280PV,1701,Total [1/m²],6565.888,806.541,616.718,2019-07-16 23:30:00.000,2019-07-16 23:30:00.000
330,2019-07-17 03:30:00.000,7509.0,7509.0,233.80739027,233.97269700666664,233.52349491666666,232.59523101666665,230.94342679000002,228.86176621,330,2019-07-17 03:30:00.000,NE280PV,1701,Total [1/m²],7369.465,962.219,689.663,2019-07-17 03:30:00.000,2019-07-17 03:30:00.000
331,2019-07-17 07:30:00.000,7533.0,7533.0,233.80891487333335,233.98212867000004,233.70528849000002,232.58773652333335,231.09989249,229.06442724666667,331,2019-07-17 07:30:00.000,NE280PV,1701,Total [1/m²],5977.948,647.865,509.41,2019-07-17 07:30:00.000,2019-07-17 07:30:00.000
332,2019-07-17 11:30:00.000,7557.0,7557.0,234.78771459000004,234.83505501333335,234.28631704333336,233.42204746000002,231.61323514,229.52783388,332,2019-07-17 11:30:00.000,NE280PV,1701,Total [1/m²],8559.371,1144.733,846.82,2019-07-17 11:30:00.000,2019-07-17 11:30:00.000
333,2019-07-17 15:30:00.000,7581.0,7581.0,234.83254205333333,234.88947943000002,234.24327036333332,233.41810280666667,231.57567418,229.48808144,333,2019-07-17 15:29:59.990,NE280PV,1701,Total [1/m²],7553.289,924.714,694.377,2019-07-17 15:29:59.990,2019-07-17 15:30:00.000
334,2019-07-17 19:30:00.000,7605.0,7605.0,234.82796415666667,234.88934264666668,234.30817965333333,233.34300604999999,231.62381079,229.56105877333334,334,2019-07-17 19:29:59.985,NE280PV,1701,Total [1/m²],6179.611,875.341,592.679,2019-07-17 19:29:59.985,2019-07-17 19:30:00.000
